,timestamps,response,length,service,ParameterID_Service01,S1_PID_05_EngineCoolantTemp,S1_PID_0B_IntakeManiAbsPress,S1_PID_0C_EngineRPM,S1_PID_0D_VehicleSpeed,S1_PID_11_ThrottlePosition,S1_PID_1F_TimeSinceEngStart
9079,2019-09-27 17:27:02.458199978,4,4,1,31,,,,,,585.0
9080,2019-09-27 17:27:02.538199902,4,3,1,11,,32.0,,,,
9081,2019-09-27 17:27:02.558199883,4,4,1,12,,,909.0,,,
9082,2019-09-27 17:27:02.578200102,4,3,1,13,,,,9.0,,
9083,2019-09-27 17:27:02.618200064,4,3,1,17,,,,,12.94128,
9084,2019-09-27 17:27:02.658200026,4,4,1,31,,,,,,585.0
9085,2019-09-27 17:27:02.738950014,4,3,1,11,,33.0,,,,
9086,2019-09-27 17:27:02.758199930,4,4,1,12,,,911.0,,,
9087,2019-09-27 17:27:02.778199900,4,3,1,13,,,,9.0,,
9088,2019-09-27 17:27:02.818200000,4,3,1,17,,,,,12.94128,
9089,2019-09-27 17:27:02.858200073,4,4,1,31,,,,,,586.0
9090,2019-09-27 17:27:02.938199997,4,3,1,11,,33.0,,,,
9091,2019-09-27 17:27:02.958199978,4,4,1,12,,,904.0,,,
9092,2019-09-27 17:27:02.978199959,4,3,1,13,,,,8.0,,
9093,2019-09-27 17:27:03.018249989,4,3,1,17,,,,,12.94128,
9094,2019-09-27 17:27:03.058350086,4,4,1,31,,,,,,586.0
9095,2019-09-27 17:27:03.138250113,4,3,1,11,,33.0,,,,
9096,2019-09-27 17:27:03.158250093,4,4,1,12,,,902.0,,,
9097,2019-09-27 17:27:03.178250074,4,3,1,13,,,,7.0,,
9098,2019-09-27 17:27:03.218250036,4,3,1,17,,,,,12.94128,
9099,2019-09-27 17:27:03.258349895,4,4,1,31,,,,,,586.0
9100,2019-09-27 17:27:03.338249922,4,3,1,11,,33.0,,,,
9101,2019-09-27 17:27:03.358449936,4,4,1,12,,,904.0,,,
9102,2019-09-27 17:27:03.378249884,4,3,1,13,,,,6.0,,
9103,2019-09-27 17:27:03.418250084,4,3,1,17,,,,,13.33344,
9104,2019-09-27 17:27:03.458349943,4,4,1,31,,,,,,586.0
9105,2019-09-27 17:27:03.538249969,4,3,1,11,,33.0,,,,
9106,2019-09-27 17:27:03.558249950,4,4,1,12,,,902.0,,,
9107,2019-09-27 17:27:30.780250072,4,3,1,13,,,,10.0,,
9108,2019-09-27 17:27:30.820300102,4,3,1,17,,,,,32.15712,
9109,2019-09-27 17:27:30.860249996,4,4,1,31,,,,,,613.0
9110,2019-09-27 17:27:30.940299988,4,3,1,11,,92.0,,,,
9111,2019-09-27 17:27:30.960350037,4,4,1,12,,,1656.0,,,
9112,2019-09-27 17:27:30.980299950,4,3,1,13,,,,11.0,,
9113,2019-09-27 17:27:31.020299900,4,3,1,17,,,,,32.15712,
9114,2019-09-27 17:27:31.060400009,4,4,1,31,,,,,,613.0
9115,2019-09-27 17:27:31.100300074,4,3,1,5,95.0,,,,,
9116,2019-09-27 17:27:31.140199900,4,3,1,11,,90.0,,,,
9117,2019-09-27 17:27:31.160300016,4,4,1,12,,,1840.0,,,
9118,2019-09-27 17:27:31.180200000,4,3,1,13,,,,12.0,,
9119,2019-09-27 17:27:31.220299959,4,3,1,17,,,,,32.94144,
9120,2019-09-27 17:27:31.260299920,4,4,1,31,,,,,,614.0
9121,2019-09-27 17:27:31.340399980,4,3,1,11,,92.0,,,,
9122,2019-09-27 17:27:31.360249996,4,4,1,12,,,2002.0,,,
9123,2019-09-27 17:27:31.380199909,4,3,1,13,,,,14.0,,
9124,2019-09-27 17:27:31.420200109,4,3,1,17,,,,,32.94144,
9125,2019-09-27 17:27:31.460200070,4,4,1,31,,,,,,614.0
9126,2019-09-27 17:27:31.540199995,4,3,1,11,,93.0,,,,
9127,2019-09-27 17:27:31.560250044,4,4,1,12,,,2159.0,,,
9128,2019-09-27 17:27:31.580250025,4,3,1,13,,,,15.0,,
9129,2019-09-27 17:27:31.620349884,4,3,1,17,,,,,38.43168,
9130,2019-09-27 17:27:31.660300016,4,4,1,31,,,,,,614.0
9131,2019-09-27 17:27:31.740350008,4,3,1,11,,92.0,,,,
9132,2019-09-27 17:27:31.760250092,4,4,1,12,,,2284.0,,,
9133,2019-09-27 17:27:31.780250072,4,3,1,13,,,,16.0,,
9134,2019-09-27 17:27:31.820199966,4,3,1,17,,,,,34.11792,
9135,2019-09-27 17:27:31.860249996,4,4,1,31,,,,,,614.0
9136,2019-09-27 17:27:31.941349983,4,3,1,11,,88.0,,,,
9137,2019-09-27 17:27:31.960350037,4,4,1,12,,,2413.0,,,
9138,2019-09-27 17:27:31.980350018,4,3,1,13,,,,17.0,,
9139,2019-09-27 17:27:32.020250082,4,3,1,17,,,,,30.19632,
9140,2019-09-27 17:27:32.060349940,4,4,1,31,,,,,,614.0
9141,2019-09-27 17:27:32.100300074,4,3,1,5,95.0,,,,,
9142,2019-09-27 17:27:32.140300035,4,3,1,11,,80.0,,,,
9143,2019-09-27 17:27:32.160350084,4,4,1,12,,,2541.0,,,
9144,2019-09-27 17:27:32.180249929,4,3,1,13,,,,18.0,,
9145,2019-09-27 17:27:32.220299959,4,3,1,17,,,,,26.66688,
9146,2019-09-27 17:27:32.260550022,4,4,1,31,,,,,,615.0
9147,2019-09-27 17:27:32.340399980,4,3,1,11,,71.0,,,,
9148,2019-09-27 17:27:32.360399960,4,4,1,12,,,2628.0,,,
9149,2019-09-27 17:27:32.380300045,4,3,1,13,,,,19.0,,
9150,2019-09-27 17:27:32.420300007,4,3,1,17,,,,,23.92176,
9151,2019-09-27 17:27:32.460350037,4,4,1,31,,,,,,615.0
9152,2019-09-27 17:27:32.540299892,4,3,1,11,,69.0,,,,
9153,2019-09-27 17:27:32.560300112,4,4,1,12,,,2694.0,,,
9154,2019-09-27 17:27:32.580399990,4,3,1,13,,,,19.0,,
9155,2019-09-27 17:27:32.620800018,4,3,1,17,,,,,27.4512,
9156,2019-09-27 17:27:32.660399914,4,4,1,31,,,,,,615.0
9157,2019-09-27 17:27:32.740400076,4,3,1,11,,76.0,,,,
9158,2019-09-27 17:27:32.760550022,4,4,1,12,,,2837.0,,,
9159,2019-09-27 17:27:32.780400038,4,3,1,13,,,,20.0,,
9160,2019-09-27 17:27:32.821449995,4,3,1,17,,,,,27.059040000000003,
9161,2019-09-27 17:27:32.860399960,4,4,1,31,,,,,,615.0
9162,2019-09-27 17:27:32.940399885,4,3,1,11,,68.0,,,,
9163,2019-09-27 17:27:32.961199999,4,4,1,12,,,2872.0,,,
9164,2019-09-27 17:27:32.980449915,4,3,1,13,,,,20.0,,
9165,2019-09-27 17:27:33.020400047,4,3,1,17,,,,,27.4512,
9166,2019-09-27 17:27:33.060349940,4,4,1,31,,,,,,615.0
9167,2019-09-27 17:27:33.100349903,4,3,1,5,95.0,,,,,
9168,2019-09-27 17:27:33.140350103,4,3,1,11,,67.0,,,,
9169,2019-09-27 17:27:33.160449982,4,4,1,12,,,3022.0,,,
9170,2019-09-27 17:27:33.180350065,4,3,1,13,,,,21.0,,
9171,2019-09-27 17:27:33.220350027,4,3,1,17,,,,,28.627679999999998,
9172,2019-09-27 17:27:33.260499953,4,4,1,31,,,,,,616.0
9173,2019-09-27 17:27:33.340600014,4,3,1,11,,67.0,,,,
9174,2019-09-27 17:27:33.360450029,4,4,1,12,,,3121.0,,,
9175,2019-09-27 17:27:33.380599976,4,3,1,13,,,,22.0,,
9176,2019-09-27 17:27:33.420599937,4,3,1,17,,,,,28.23552,
9177,2019-09-27 17:27:33.460350037,4,4,1,31,,,,,,616.0
9178,2019-09-27 17:27:33.540349960,4,3,1,11,,66.0,,,,
9179,2019-09-27 17:27:33.560349940,4,4,1,12,,,3221.0,,,
9180,2019-09-27 17:27:33.580549955,4,3,1,13,,,,23.0,,
9181,2019-09-27 17:27:33.620650053,4,3,1,17,,,,,28.23552,
9182,2019-09-27 17:27:33.660449982,4,4,1,31,,,,,,616.0
9183,2019-09-27 17:27:33.740550040,4,3,1,11,,65.0,,,,
9184,2019-09-27 17:27:33.760499954,4,4,1,12,,,3320.0,,,
9185,2019-09-27 17:27:33.780450106,4,3,1,13,,,,24.0,,
9186,2019-09-27 17:27:33.820499897,4,3,1,17,,,,,27.843359999999997,
9187,2019-09-27 17:27:33.860399960,4,4,1,31,,,,,,616.0
9188,2019-09-27 17:27:33.940350056,4,3,1,11,,55.0,,,,
9189,2019-09-27 17:27:33.960500002,4,4,1,12,,,3309.0,,,
9190,2019-09-27 17:27:33.980400085,4,3,1,13,,,,24.0,,
9191,2019-09-27 17:27:34.020600080,4,3,1,17,,,,,19.21584,
9192,2019-09-27 17:27:34.060549974,4,4,1,31,,,,,,616.0
9193,2019-09-27 17:27:34.100650072,4,3,1,5,95.0,,,,,
9194,2019-09-27 17:27:34.140399933,4,3,1,11,,31.0,,,,
9195,2019-09-27 17:27:34.160500050,4,4,1,12,,,3283.0,,,
9196,2019-09-27 17:27:34.180399895,4,3,1,13,,,,24.0,,
9197,2019-09-27 17:27:34.220449924,4,3,1,17,,,,,17.25504,
9198,2019-09-27 17:27:34.260449886,4,4,1,31,,,,,,617.0
9199,2019-09-27 17:27:34.340650082,4,3,1,11,,27.0,,,,
9200,2019-09-27 17:27:34.360450029,4,4,1,12,,,3074.0,,,
9201,2019-09-27 17:27:34.380700000,4,3,1,13,,,,24.0,,
9202,2019-09-27 17:27:34.420550108,4,3,1,17,,,,,17.6472,
9203,2019-09-27 17:27:34.460400105,4,4,1,31,,,,,,617.0
9204,2019-09-27 17:27:34.540450096,4,3,1,11,,24.0,,,,
9205,2019-09-27 17:27:34.560400009,4,4,1,12,,,2837.0,,,
9206,2019-09-27 17:27:34.580600023,4,3,1,13,,,,24.0,,
9207,2019-09-27 17:27:34.620549917,4,3,1,17,,,,,17.25504,
9208,2019-09-27 17:27:34.660550117,4,4,1,31,,,,,,617.0
9209,2019-09-27 17:27:34.740449905,4,3,1,11,,25.0,,,,
9210,2019-09-27 17:27:34.760449886,4,4,1,12,,,2604.0,,,
9211,2019-09-27 17:27:34.780499935,4,3,1,13,,,,24.0,,
9212,2019-09-27 17:27:34.820600033,4,3,1,17,,,,,16.86288,
9213,2019-09-27 17:27:34.860599995,4,4,1,31,,,,,,617.0
9214,2019-09-27 17:27:34.940850019,4,3,1,11,,27.0,,,,
9215,2019-09-27 17:27:34.960550070,4,4,1,12,,,2378.0,,,
9216,2019-09-27 17:27:34.980449915,4,3,1,13,,,,23.0,,
9217,2019-09-27 17:27:35.020600080,4,3,1,17,,,,,16.47072,
9218,2019-09-27 17:27:35.060499907,4,4,1,31,,,,,,617.0
9219,2019-09-27 17:27:35.100500107,4,3,1,5,95.0,,,,,
9220,2019-09-27 17:27:35.140500069,4,3,1,11,,27.0,,,,
9221,2019-09-27 17:27:35.160599947,4,4,1,12,,,2150.0,,,
9222,2019-09-27 17:27:35.180500030,4,3,1,13,,,,23.0,,
9223,2019-09-27 17:27:35.220499992,4,3,1,17,,,,,15.6864,
9224,2019-09-27 17:27:35.260499953,4,4,1,31,,,,,,618.0
9225,2019-09-27 17:27:35.340500116,4,3,1,11,,26.0,,,,
9226,2019-09-27 17:27:35.360549927,4,4,1,12,,,1924.0,,,
9227,2019-09-27 17:27:35.380500078,4,3,1,13,,,,23.0,,
9228,2019-09-27 17:27:35.420500040,4,3,1,17,,,,,15.29424,
9229,2019-09-27 17:27:35.460500002,4,4,1,31,,,,,,618.0
9230,2019-09-27 17:27:35.540499926,4,3,1,11,,26.0,,,,
9231,2019-09-27 17:27:35.560650000,4,4,1,12,,,1689.0,,,
9232,2019-09-27 17:27:35.580600023,4,3,1,13,,,,23.0,,
9233,2019-09-27 17:27:35.620500088,4,3,1,17,,,,,14.50992,
9234,2019-09-27 17:27:35.660500050,4,4,1,31,,,,,,618.0
9235,2019-09-27 17:27:35.740499973,4,3,1,11,,26.0,,,,
9236,2019-09-27 17:27:35.760550022,4,4,1,12,,,1672.0,,,
9237,2019-09-27 17:27:35.780499935,4,3,1,13,,,,23.0,,
9238,2019-09-27 17:27:35.820549965,4,3,1,17,,,,,14.902079999999998,
9239,2019-09-27 17:27:35.860650063,4,4,1,31,,,,,,618.0
9240,2019-09-27 17:27:35.940500020,4,3,1,11,,27.0,,,,
9241,2019-09-27 17:27:35.960799932,4,4,1,12,,,1686.0,,,
9242,2019-09-27 17:27:35.980550050,4,3,1,13,,,,22.0,,
9243,2019-09-27 17:27:36.020649900,4,3,1,17,,,,,15.6864,
9244,2019-09-27 17:27:36.060549974,4,4,1,31,,,,,,618.0
9245,2019-09-27 17:27:36.100549936,4,3,1,5,96.0,,,,,
9246,2019-09-27 17:27:36.140650034,4,3,1,11,,32.0,,,,
9247,2019-09-27 17:27:36.160650015,4,4,1,12,,,1614.0,,,
9248,2019-09-27 17:27:36.180550098,4,3,1,13,,,,22.0,,
9249,2019-09-27 17:27:36.220550060,4,3,1,17,,,,,18.431520000000003,
9250,2019-09-27 17:27:36.260550022,4,4,1,31,,,,,,619.0
9251,2019-09-27 17:27:36.340600014,4,3,1,11,,51.0,,,,
9252,2019-09-27 17:27:36.360699892,4,4,1,12,,,1668.0,,,
9253,2019-09-27 17:27:36.380599976,4,3,1,13,,,,22.0,,
9254,2019-09-27 17:27:36.421649933,4,3,1,17,,,,,27.4512,
9255,2019-09-27 17:27:36.460750103,4,4,1,31,,,,,,619.0
9256,2019-09-27 17:27:36.540699959,4,3,1,11,,85.0,,,,
9257,2019-09-27 17:27:36.560600042,4,4,1,12,,,1648.0,,,
9258,2019-09-27 17:27:36.580549955,4,3,1,13,,,,22.0,,
9259,2019-09-27 17:27:36.620549917,4,3,1,17,,,,,25.4904,
9260,2019-09-27 17:27:36.661649942,4,4,1,31,,,,,,619.0
9261,2019-09-27 17:27:36.740700006,4,3,1,11,,93.0,,,,
9262,2019-09-27 17:27:36.760649920,4,4,1,12,,,1721.0,,,
9263,2019-09-27 17:27:36.780600070,4,3,1,13,,,,23.0,,
9264,2019-09-27 17:27:36.820600033,4,3,1,17,,,,,35.2944,
9265,2019-09-27 17:27:36.860800028,4,4,1,31,,,,,,619.0
9266,2019-09-27 17:27:36.940700054,4,3,1,11,,93.0,,,,
9267,2019-09-27 17:27:36.960750103,4,4,1,12,,,1770.0,,,
9268,2019-09-27 17:27:36.980700016,4,3,1,13,,,,24.0,,
9269,2019-09-27 17:27:37.020849943,4,3,1,17,,,,,33.333600000000004,
9270,2019-09-27 17:27:37.060600042,4,4,1,31,,,,,,619.0
9271,2019-09-27 17:27:37.100749969,4,3,1,5,96.0,,,,,
9272,2019-09-27 17:27:37.140650034,4,3,1,11,,92.0,,,,
9273,2019-09-27 17:27:37.160650015,4,4,1,12,,,1832.0,,,
9274,2019-09-27 17:27:37.181299925,4,3,1,13,,,,24.0,,
9275,2019-09-27 17:27:37.220599890,4,3,1,17,,,,,33.333600000000004,
9276,2019-09-27 17:27:37.260600090,4,4,1,31,,,,,,620.0
9277,2019-09-27 17:27:37.340650082,4,3,1,11,,92.0,,,,
9278,2019-09-27 17:27:37.360650063,4,4,1,12,,,1907.0,,,
9279,2019-09-27 17:27:37.380650043,4,3,1,13,,,,25.0,,
9280,2019-09-27 17:27:37.420599937,4,3,1,17,,,,,34.11792,
9281,2019-09-27 17:27:37.460700035,4,4,1,31,,,,,,620.0
9282,2019-09-27 17:27:37.540649890,4,3,1,11,,93.0,,,,
9283,2019-09-27 17:27:37.560650000,4,4,1,12,,,1961.0,,,
9284,2019-09-27 17:27:37.580650090,4,3,1,13,,,,26.0,,
9285,2019-09-27 17:27:37.620800018,4,3,1,17,,,,,34.51008,
9286,2019-09-27 17:27:37.661000013,4,4,1,31,,,,,,620.0
9287,2019-09-27 17:27:37.740999937,4,3,1,11,,93.0,,,,
9288,2019-09-27 17:27:37.760950089,4,4,1,12,,,2010.0,,,
9289,2019-09-27 17:27:37.780750036,4,3,1,13,,,,27.0,,
9290,2019-09-27 17:27:37.820650000,4,3,1,17,,,,,36.07872,
9291,2019-09-27 17:27:37.860749960,4,4,1,31,,,,,,620.0
9292,2019-09-27 17:27:37.940649986,4,3,1,11,,94.0,,,,
9293,2019-09-27 17:27:37.960649967,4,4,1,12,,,2073.0,,,
9294,2019-09-27 17:27:37.980750084,4,3,1,13,,,,28.0,,
9295,2019-09-27 17:27:38.020699978,4,3,1,17,,,,,40.78464,
9296,2019-09-27 17:27:38.060699940,4,4,1,31,,,,,,620.0
9297,2019-09-27 17:27:38.100899935,4,3,1,5,96.0,,,,,
9298,2019-09-27 17:27:38.140700102,4,3,1,11,,96.0,,,,
9299,2019-09-27 17:27:38.160799980,4,4,1,12,,,2130.0,,,
9300,2019-09-27 17:27:38.180999994,4,3,1,13,,,,29.0,,
9301,2019-09-27 17:27:38.220849990,4,3,1,17,,,,,42.35328,
9302,2019-09-27 17:27:38.260699987,4,4,1,31,,,,,,621.0
9303,2019-09-27 17:27:38.340699900,4,3,1,11,,95.0,,,,
9304,2019-09-27 17:27:38.360949993,4,4,1,12,,,2194.0,,,
9305,2019-09-27 17:27:38.380700000,4,3,1,13,,,,30.0,,
9306,2019-09-27 17:27:38.420799970,4,3,1,17,,,,,37.64736,
9307,2019-09-27 17:27:38.460700035,4,4,1,31,,,,,,621.0
9308,2019-09-27 17:27:38.540899992,4,3,1,11,,94.0,,,,
9309,2019-09-27 17:27:38.560750008,4,4,1,12,,,2249.0,,,
9310,2019-09-27 17:27:38.581749916,4,3,1,13,,,,30.0,,
9311,2019-09-27 17:27:38.620800018,4,3,1,17,,,,,34.90224,
9312,2019-09-27 17:27:38.660700083,4,4,1,31,,,,,,621.0
9313,2019-09-27 17:27:38.740849972,4,3,1,11,,92.0,,,,
9314,2019-09-27 17:27:38.760849953,4,4,1,12,,,2298.0,,,
9315,2019-09-27 17:27:38.780750036,4,3,1,13,,,,31.0,,
9316,2019-09-27 17:27:38.820699930,4,3,1,17,,,,,33.333600000000004,
9317,2019-09-27 17:27:38.861649990,4,4,1,31,,,,,,621.0
9318,2019-09-27 17:27:38.940900087,4,3,1,11,,90.0,,,,
9319,2019-09-27 17:27:38.960700035,4,4,1,12,,,2343.0,,,
9320,2019-09-27 17:27:38.980999947,4,3,1,13,,,,32.0,,
9321,2019-09-27 17:27:39.020849943,4,3,1,17,,,,,32.549279999999996,
9322,2019-09-27 17:27:39.060950040,4,4,1,31,,,,,,621.0
9323,2019-09-27 17:27:39.100749969,4,3,1,5,96.0,,,,,
9324,2019-09-27 17:27:39.140749930,4,3,1,11,,88.0,,,,
9325,2019-09-27 17:27:39.160749912,4,4,1,12,,,2395.0,,,
9326,2019-09-27 17:27:39.181099892,4,3,1,13,,,,32.0,,
9327,2019-09-27 17:27:39.220750093,4,3,1,17,,,,,32.15712,
9328,2019-09-27 17:27:39.260999918,4,4,1,31,,,,,,622.0
9329,2019-09-27 17:27:39.340749979,4,3,1,11,,87.0,,,,
9330,2019-09-27 17:27:39.360800028,4,4,1,12,,,2438.0,,,
9331,2019-09-27 17:27:39.381050000,4,3,1,13,,,,33.0,,
9332,2019-09-27 17:27:39.420850039,4,3,1,17,,,,,30.98064,
9333,2019-09-27 17:27:39.460000000,4,4,1,31,,,,,,622.0
9334,2019-09-27 17:27:39.540800095,4,3,1,11,,75.0,,,,
9335,2019-09-27 17:27:39.561700106,4,4,1,12,,,2434.0,,,
9336,2019-09-27 17:27:39.580800056,4,3,1,13,,,,34.0,,
9337,2019-09-27 17:27:39.621000050,4,3,1,17,,,,,18.82368,
9338,2019-09-27 17:27:39.660900116,4,4,1,31,,,,,,622.0
9339,2019-09-27 17:27:39.740950108,4,3,1,11,,59.0,,,,
9340,2019-09-27 17:27:39.760799885,4,4,1,12,,,2469.0,,,
9341,2019-09-27 17:27:39.780800104,4,3,1,13,,,,34.0,,
9342,2019-09-27 17:27:39.822000027,4,3,1,17,,,,,20.39232,
9343,2019-09-27 17:27:39.860800028,4,4,1,31,,,,,,622.0
9344,2019-09-27 17:27:39.940850019,4,3,1,11,,59.0,,,,
9345,2019-09-27 17:27:39.960799932,4,4,1,12,,,2473.0,,,
9346,2019-09-27 17:27:39.980799913,4,3,1,13,,,,34.0,,
9347,2019-09-27 17:27:40.020849943,4,3,1,17,,,,,20.78448,
9348,2019-09-27 17:27:40.060849905,4,4,1,31,,,,,,622.0
9349,2019-09-27 17:27:40.100850105,4,3,1,5,96.0,,,,,
9350,2019-09-27 17:27:40.141099930,4,3,1,11,,62.0,,,,
9351,2019-09-27 17:27:40.161999940,4,4,1,12,,,2475.0,,,
9352,2019-09-27 17:27:40.180949926,4,3,1,13,,,,34.0,,
9353,2019-09-27 17:27:40.220999956,4,3,1,17,,,,,20.39232,
9354,2019-09-27 17:27:40.260950089,4,4,1,31,,,,,,623.0
9355,2019-09-27 17:27:40.340850115,4,3,1,11,,63.0,,,,
9356,2019-09-27 17:27:40.360949993,4,4,1,12,,,2476.0,,,
9357,2019-09-27 17:27:40.380899906,4,3,1,13,,,,34.0,,
9358,2019-09-27 17:27:40.421099900,4,3,1,17,,,,,22.745279999999998,
9359,2019-09-27 17:27:40.460949898,4,4,1,31,,,,,,623.0
9360,2019-09-27 17:27:40.540950060,4,3,1,11,,72.0,,,,
9361,2019-09-27 17:27:40.560950040,4,4,1,12,,,2500.0,,,
9362,2019-09-27 17:27:40.580950022,4,3,1,13,,,,34.0,,
9363,2019-09-27 17:27:40.620949984,4,3,1,17,,,,,23.92176,
9364,2019-09-27 17:27:40.661050080,4,4,1,31,,,,,,623.0
9365,2019-09-27 17:27:40.741199970,4,3,1,11,,75.0,,,,
9366,2019-09-27 17:27:40.760950089,4,4,1,12,,,2507.0,,,
9367,2019-09-27 17:27:40.780950069,4,3,1,13,,,,34.0,,
9368,2019-09-27 17:27:40.821000099,4,3,1,17,,,,,24.31392,
9369,2019-09-27 17:27:40.860949993,4,4,1,31,,,,,,623.0
9370,2019-09-27 17:27:40.940999985,4,3,1,11,,76.0,,,,
9371,2019-09-27 17:27:40.960999966,4,4,1,12,,,2523.0,,,
9372,2019-09-27 17:27:40.980999947,4,3,1,13,,,,34.0,,
9373,2019-09-27 17:27:41.021150112,4,3,1,17,,,,,24.31392,
9374,2019-09-27 17:27:41.061000109,4,4,1,31,,,,,,623.0
9375,2019-09-27 17:27:41.101000070,4,3,1,5,96.0,,,,,
9376,2019-09-27 17:27:41.141000032,4,3,1,11,,76.0,,,,
9377,2019-09-27 17:27:41.161000013,4,4,1,12,,,2540.0,,,
9378,2019-09-27 17:27:41.180900097,4,3,1,13,,,,35.0,,
9379,2019-09-27 17:27:41.220900059,4,3,1,17,,,,,24.70608,
9380,2019-09-27 17:27:41.260950089,4,4,1,31,,,,,,624.0
9381,2019-09-27 17:27:41.341700077,4,3,1,11,,77.0,,,,
9382,2019-09-27 17:27:41.360949993,4,4,1,12,,,2562.0,,,
9383,2019-09-27 17:27:41.380899906,4,3,1,13,,,,35.0,,
9384,2019-09-27 17:27:41.420949936,4,3,1,17,,,,,25.09824,
9385,2019-09-27 17:27:41.460999966,4,4,1,31,,,,,,624.0
9386,2019-09-27 17:27:41.540899992,4,3,1,11,,77.0,,,,
9387,2019-09-27 17:27:41.561049938,4,4,1,12,,,2585.0,,,
9388,2019-09-27 17:27:41.581049919,4,3,1,13,,,,35.0,,
9389,2019-09-27 17:27:41.621200085,4,3,1,17,,,,,25.4904,
9390,2019-09-27 17:27:41.660900116,4,4,1,31,,,,,,624.0
9391,2019-09-27 17:27:41.740950108,4,3,1,11,,79.0,,,,
9392,2019-09-27 17:27:41.760999918,4,4,1,12,,,2609.0,,,
9393,2019-09-27 17:27:41.781049967,4,3,1,13,,,,35.0,,
9394,2019-09-27 17:27:41.821049929,4,3,1,17,,,,,26.27472,
9395,2019-09-27 17:27:41.861150026,4,4,1,31,,,,,,624.0
9396,2019-09-27 17:27:41.940949917,4,3,1,11,,78.0,,,,
9397,2019-09-27 17:27:41.961050034,4,4,1,12,,,2624.0,,,
9398,2019-09-27 17:27:41.980950117,4,3,1,13,,,,36.0,,
9399,2019-09-27 17:27:42.020950079,4,3,1,17,,,,,19.21584,
9400,2019-09-27 17:27:42.061199903,4,4,1,31,,,,,,624.0
9401,2019-09-27 17:27:42.101000070,4,3,1,5,97.0,,,,,
9402,2019-09-27 17:27:42.141099930,4,3,1,11,,51.0,,,,
9403,2019-09-27 17:27:42.161299944,4,4,1,12,,,2486.0,,,
9404,2019-09-27 17:27:42.180949926,4,3,1,13,,,,36.0,,
9405,2019-09-27 17:27:42.220999956,4,3,1,17,,,,,14.902079999999998,
9406,2019-09-27 17:27:42.261149883,4,4,1,31,,,,,,624.0
9407,2019-09-27 17:27:42.341200113,4,3,1,11,,39.0,,,,
9408,2019-09-27 17:27:42.361099958,4,4,1,12,,,2276.0,,,
9409,2019-09-27 17:27:42.381799936,4,3,1,13,,,,36.0,,
9410,2019-09-27 17:27:42.421000004,4,3,1,17,,,,,15.6864,
9411,2019-09-27 17:27:42.460999966,4,4,1,31,,,,,,625.0
9412,2019-09-27 17:27:42.541100025,4,3,1,11,,32.0,,,,
9413,2019-09-27 17:27:42.561199903,4,4,1,12,,,2069.0,,,
9414,2019-09-27 17:27:42.581199884,4,3,1,13,,,,36.0,,
9415,2019-09-27 17:27:42.621200085,4,3,1,17,,,,,15.29424,
9416,2019-09-27 17:27:42.661000013,4,4,1,31,,,,,,625.0
9417,2019-09-27 17:27:42.740999937,4,3,1,11,,27.0,,,,
9418,2019-09-27 17:27:42.761100054,4,4,1,12,,,1833.0,,,
9419,2019-09-27 17:27:42.780999899,4,3,1,13,,,,35.0,,
9420,2019-09-27 17:27:42.821000099,4,3,1,17,,,,,14.902079999999998,
9421,2019-09-27 17:27:42.861000060,4,4,1,31,,,,,,625.0
9422,2019-09-27 17:27:42.942049980,4,3,1,11,,25.0,,,,
9423,2019-09-27 17:27:42.961050034,4,4,1,12,,,1597.0,,,
9424,2019-09-27 17:27:42.980999947,4,3,1,13,,,,35.0,,
9425,2019-09-27 17:27:43.021049976,4,3,1,17,,,,,14.50992,
9426,2019-09-27 17:27:43.061049938,4,4,1,31,,,,,,625.0
9427,2019-09-27 17:27:43.101150036,4,3,1,5,97.0,,,,,
9428,2019-09-27 17:27:43.141050000,4,3,1,11,,26.0,,,,
9429,2019-09-27 17:27:43.161050080,4,4,1,12,,,1369.0,,,
9430,2019-09-27 17:27:43.181149960,4,3,1,13,,,,35.0,,
9431,2019-09-27 17:27:43.221050024,4,3,1,17,,,,,13.7256,
9432,2019-09-27 17:27:43.261049986,4,4,1,31,,,,,,626.0
9433,2019-09-27 17:27:43.341049900,4,3,1,11,,25.0,,,,
9434,2019-09-27 17:27:43.361049890,4,4,1,12,,,1175.0,,,
9435,2019-09-27 17:27:43.381050000,4,3,1,13,,,,34.0,,
9436,2019-09-27 17:27:43.421250105,4,3,1,17,,,,,14.50992,
9437,2019-09-27 17:27:43.461050034,4,4,1,31,,,,,,626.0
9438,2019-09-27 17:27:43.541049957,4,3,1,11,,31.0,,,,
9439,2019-09-27 17:27:43.561049938,4,4,1,12,,,1163.0,,,
9440,2019-09-27 17:27:43.581099987,4,3,1,13,,,,34.0,,
9441,2019-09-27 17:27:43.621049880,4,3,1,17,,,,,16.86288,
9442,2019-09-27 17:27:43.661050080,4,4,1,31,,,,,,626.0
9443,2019-09-27 17:27:43.741050005,4,3,1,11,,42.0,,,,
9444,2019-09-27 17:27:43.761100054,4,4,1,12,,,1241.0,,,
9445,2019-09-27 17:27:43.781049967,4,3,1,13,,,,34.0,,
9446,2019-09-27 17:27:43.821300030,4,3,1,17,,,,,16.47072,
9447,2019-09-27 17:27:43.861099958,4,4,1,31,,,,,,626.0
9448,2019-09-27 17:27:43.941200018,4,3,1,11,,48.0,,,,
